xPos,yPos,d,t,a,
5.173333,2.891094,6.725798,4.103407,drivePathRoutine,
5.246683,2.897227,3.078023,4.156984,drivePathRoutine,
5.322628,2.899636,0.800398,4.206687,drivePathRoutine,
5.400000,2.900000,0.000000,4.252944,drivePathRoutine,
5.400000,2.900000,0.000000,4.252944,drivePathRoutine,
5.497349,2.900000,0.000000,4.299960,drivePathRoutine,
5.593847,2.900000,0.000000,4.343691,drivePathRoutine,
5.688795,2.900000,0.000000,4.384384,drivePathRoutine,
5.781653,2.900000,0.000000,4.422267,drivePathRoutine,
5.872022,2.900000,0.000000,4.457556,drivePathRoutine,
5.959640,2.900000,0.000000,4.490455,drivePathRoutine,
6.044366,2.900000,0.000000,4.521169,drivePathRoutine,
6.126172,2.900000,0.000000,4.549895,drivePathRoutine,
6.205128,2.900000,0.000000,4.576831,drivePathRoutine,
6.281397,2.900000,0.000000,4.602374,drivePathRoutine,
6.355216,2.900000,0.000000,4.626981,drivePathRoutine,
6.426892,2.900000,0.000000,4.650873,drivePathRoutine,
6.496787,2.900000,0.000000,4.674171,drivePathRoutine,
6.565306,2.900000,0.000000,4.697011,drivePathRoutine,
6.632889,2.900000,0.000000,4.719539,drivePathRoutine,
6.700000,2.900000,0.000000,4.742035,drivePathRoutine,
6.767111,2.900000,0.000000,4.764922,drivePathRoutine,
6.834694,2.900000,0.000000,4.788533,drivePathRoutine,
6.903213,2.900000,0.000000,4.813091,drivePathRoutine,
6.973108,2.900000,0.000000,4.838838,drivePathRoutine,
7.044784,2.900000,0.000000,4.866036,drivePathRoutine,
7.118603,2.900000,0.000000,4.894973,drivePathRoutine,
7.194872,2.900000,0.000000,4.925961,drivePathRoutine,
7.273828,2.900000,0.000000,4.959352,drivePathRoutine,
7.355634,2.900000,0.000000,4.995546,drivePathRoutine,
7.440360,2.900000,0.000000,5.035013,drivePathRoutine,
7.527978,2.900000,0.000000,5.078333,drivePathRoutine,
7.618347,2.900000,0.000000,5.126257,drivePathRoutine,
7.711205,2.900000,0.000000,5.179824,drivePathRoutine,
7.806153,2.900000,0.000000,5.240614,drivePathRoutine,
7.902651,2.900000,0.000000,5.311325,drivePathRoutine,
8.000000,2.900000,0.000000,5.397528,drivePathRoutine,
